voltage_mean,voltage_std,voltage_min,voltage_max,current_mean,current_std,current_min,current_max,temperature_mean,temperature_std,temperature_min,temperature_max,capacity,duration,battery_id,cycle_index
3.31356881404843,0.20452766863624255,2.62709691854036,4.087016142066692,-3.895034492956119,0.6062495623875361,-3.994111633376854,-0.00023507909736742707,52.14812251926887,4.149810269578739,43.25683175903665,59.47600707924567,1.7048641073512139,1572.359,B0032,1
3.360932103985418,0.22169521731322211,2.6672646952717707,4.187844886919987,-3.9466385151298375,0.4138555899936466,-3.993584927278223,0.0015127124644952277,53.49862731805315,3.9556294142601036,44.37911850231533,60.121290886265,1.8940319526948572,1723.281,B0032,3
3.362818742242725,0.2244601061857667,2.653980741191812,4.187701456265651,-3.9459503925460986,0.4170285831915816,-3.994420868734206,0.0012837813797894058,53.56355547229223,3.998326922288966,44.42491231836779,60.28987126771494,1.8747686491853095,1705.906,B0032,5
3.3620666570592657,0.22782841501899884,2.614778884516638,4.187956631748198,-3.945374357087773,0.4193285186350442,-3.992737735565066,0.0017161804656120666,53.636497641934646,4.058052066484388,44.42345633074317,60.570618627724706,1.8654947184112376,1697.688,B0032,7
3.362352506750974,0.22830155899768806,2.611753951946988,4.187837270519941,-3.9451013111259323,0.42177585735885026,-3.9948661162805594,0.00040717823626788244,53.66821955000141,4.070546872621435,44.41711926456754,60.444872622429784,1.8527398169018068,1686.094,B0032,9
3.3539141264171213,0.22378066726755516,2.6899647104301128,4.176580463554566,-3.9441329415172497,0.4241674436388373,-3.9943122416105044,0.001708441430192,53.78514931831166,4.141305888228838,44.37941292443623,60.80514996345169,1.844174397003866,1678.563,B0032,13
3.359881578137895,0.22853511348026836,2.6352220172441965,4.187717629562103,-3.944073053011351,0.42521020330651255,-3.994189778619774,0.0009693359917359237,53.80370465565283,4.1235421161859485,44.42226254081613,60.791314861400984,1.8430238477512753,1677.469,B0032,15
3.358862190732693,0.229729401496559,2.616116680441599,4.1875582845369195,-3.943421894744355,0.42769998890023836,-3.992661318532081,0.0012858070277202214,53.860865202701575,4.172830103671871,44.39808687756001,60.824534439051064,1.8302818174911863,1666.093,B0032,17
3.3601097902247443,0.228214349516288,2.6377575512804055,4.1878149871796655,-3.9431707154426756,0.4298702526473072,-3.9925014219671766,-0.0031257014604457478,53.86937461780675,4.179658209186296,44.397132148523106,60.93844327722512,1.8173838456081814,1654.328,B0032,19
3.3601434422461938,0.22814223515820833,2.6425811435343314,4.1878814798124315,-3.9427909793014866,0.43262966690585064,-3.994253875500499,0.0013400939842073787,53.919241142689074,4.202638094863233,44.42440180577051,61.056928797496845,1.8057992981104682,1643.812,B0032,21
3.355149818972587,0.225200327440381,2.6868552360676885,4.180429711622443,-3.942681377393959,0.4325705469344236,-3.993279981032099,-0.0014889906843565941,54.04736439027926,4.276230082557914,44.403748475386195,61.26264235870029,1.8149829605049186,1652.266,B0032,25
3.3593418283288132,0.22621676661376758,2.6740516269543457,4.187435297570574,-3.9184845032163933,0.5298323872670793,-3.9928213513263473,0.0016267295925668302,54.07432799473692,4.283279898349425,44.39805639027924,61.309095933731044,1.7995150369321797,1648.672,B0032,27
3.358629751735543,0.22626930109723967,2.6712280977184064,4.187467933100937,-3.9177419538846427,0.533363258415452,-3.9936307443005115,0.0038627008274447795,54.13198237630402,4.30877843722013,44.423423394108156,61.35860964032413,1.7866516942518147,1636.969,B0032,29
3.3590704748251823,0.225891004772022,2.6834486699239664,4.187491241001438,-3.916992039332035,0.5363545753412592,-3.9933041077525164,0.0030013386583011147,54.1706485784692,4.343798786964841,44.405296432368274,61.482188769123354,1.7735550719416031,1625.187,B0032,31
