voltage_mean,voltage_std,voltage_min,voltage_max,current_mean,current_std,current_min,current_max,temperature_mean,temperature_std,temperature_min,temperature_max,capacity,duration,battery_id,cycle_index
3.134533959399899,0.199051167374189,2.691234036028442,3.83956882325682,-1.8085460674911942,0.5789326593888221,-1.9979778414937188,0.003880862809400138,13.147685384792432,1.8824211187779671,9.069624088614459,16.429874854641657,0.8606591508342232,1713.235,B0052,0
3.3543285492513166,0.25476954686587244,2.694829986819334,4.150553672824585,-1.6188443277128228,0.7788978948394184,-1.9975690832350859,0.0035513340178752323,11.746281905613133,2.2769775459654733,5.6048850827966,16.315701424377302,1.4183095114360322,3170.984,B0052,4
3.3958185323324503,0.256939580564026,2.6969580006046856,4.176524869238658,-1.5816653430049945,0.807397982709563,-1.99887278060858,0.004463378186989059,11.375626826625542,2.0977717880202476,5.598362446781771,15.689005573106092,1.3707123028693164,3135.344,B0052,6
3.3984180977394076,0.2503874125937315,2.697283446718984,4.178983136527925,-1.6050658905122477,0.7898713374612447,-1.9980539993077262,0.004926692294043467,11.242586382966397,2.2950024733247627,4.808830747218545,14.971275763649981,1.3515647352626494,3049.781,B0052,8
0.23689766012253222,0.0032558201489849463,0.22682521043328058,0.24097057206858588,0.0009519931365801819,0.0011574263629846775,-0.002607655499470773,0.004461569211283259,5.5591158087032575,0.6064868900425454,3.8635535255180384,6.581808344024416,0.0,4565.859,B0052,10
0.33891988449688537,0.017956312796620157,0.32591440938121413,0.40137408149367293,0.001606066991113857,0.001264031174756748,-0.002460237793367044,0.005572836812193923,5.817834945150515,0.5826702771757876,4.3048268681272654,6.737694429645351,0.0,5428.594,B0052,14
0.3234807888442702,0.000532472924246063,0.3222221275291471,0.3247660042446946,0.0016235355548411957,0.0010917214240515885,-0.001650745598861621,0.0048922114406281785,5.782840820033069,0.5718611787253127,4.294134789182306,6.627599429348354,0.0,2646.797,B0052,16
0.32390294292207045,0.0005126390017183435,0.3218827423030691,0.3249405523148152,0.0017009736020436172,0.0011379082680604113,-0.0024835009189281966,0.005881936751343631,5.813684831217029,0.5854451854157858,4.337401843395162,6.583040639790345,0.0,2705.594,B0052,18
0.324473351966894,0.0005260762697959968,0.3232168838079549,0.325615660720445,0.0016835484501732413,0.0012716349458774306,-0.001619370203186377,0.00564187815871528,5.767637628902302,0.6047901821555485,4.088460854301281,6.6517285530931165,0.0,2627.828,B0052,20
0.3246618757239439,0.0006163348562621368,0.3230251103407697,0.3259509224348625,0.0017691848194601309,0.001255692567133682,-0.0025621144997701392,0.005648914660467398,5.786917078715292,0.6259649883033247,4.152170544763002,6.5987627942231075,0.0,2981.312,B0052,22
0.35320476265266726,0.01018669789649121,0.34329394728157264,0.39555711883977845,0.001101607967952844,0.0013158272334909647,-0.004031722617157291,0.004442004423884504,5.683693761052382,0.6313548486850314,4.295326888372164,6.6219772375278785,0.0,1941.797,B0052,26
0.32336120090005843,0.0012005736019427239,0.3211377350306882,0.32747449035264015,0.0017674388415943375,0.0011656525277558146,-0.002246214913340847,0.0053189356737964695,5.727340157746257,0.6386942445917718,4.209613925149064,6.646274566862874,0.0,2663.625,B0052,28
0.32391593370497757,0.001352886179486786,0.32173765393135323,0.326717874874792,0.0018028458478070053,0.0011197770527989193,-0.001113603383964557,0.004888719507506538,5.9003989237563355,0.5847458454992,4.2463804778295415,6.672403840084891,0.0,2862.25,B0052,30
0.32524374198582356,0.001086472238455846,0.3234955258719347,0.3273918513110536,0.0009999293403992829,0.0010897013583043482,-0.0018832581571349137,0.003949906948670785,5.883705249180587,0.5001761695680642,4.301808315088896,6.586040670084572,0.0,1894.485,B0052,32
0.3257026258942197,0.0010589357479739265,0.3237199275721395,0.32791863875082183,0.0012246272453871508,0.001216650958284621,-0.0020233078842302192,0.004433275578181344,5.705300542411731,0.5837673305339739,4.21985790678756,6.6242080981673,0.0,1799.25,B0052,34
0.4073647899207004,0.0236141842467576,0.38102489266303374,0.5149253197410989,0.0009738784326758117,0.0010768155963151128,-0.0021243526893894686,0.003441963240646281,5.659816925973588,0.6447025823261561,4.229630605693718,6.59530928801328,0.0,1741.204,B0052,38
