voltage_mean,voltage_std,voltage_min,voltage_max,current_mean,current_std,current_min,current_max,temperature_mean,temperature_std,temperature_min,temperature_max,capacity,duration,battery_id,cycle_index
3.2954766160397124,0.33043605374045604,2.689656173110366,3.8387228819147694,-1.082554743304369,0.99226175368053,-1.998659884695217,0.00462355755384501,9.97935642991351,2.732953998663117,6.293379384392066,15.737541036017063,0.7852781208785192,2660.313,B0056,0
3.278114932402385,0.2406697098351623,2.6867752955314015,4.14918086948454,-1.7199163116216973,0.6853517781176997,-1.9959503490046473,0.007492651555555156,11.067443145348815,1.8829938721301849,5.134434306769039,14.09017680302044,1.3443555553017368,2826.0,B0056,4
3.3106158390566507,0.2580328389156521,2.698313212370538,4.17533419262966,-1.690515546033322,0.7152818394922457,-1.996169566048845,0.0027426893502046456,10.889462468094056,2.0022342606588506,6.309523595846732,14.9073664521439,1.317502710734752,2818.578,B0056,6
3.3172843725733268,0.24599775990392256,2.692589583576849,4.1774698147911185,-1.7267083547233482,0.6788410321074708,-1.9963377667707867,0.0042138769813703505,10.764459531712715,1.871874508229322,5.211287405874109,14.04619289990165,1.2973654679476911,2713.812,B0056,8
3.344030455029123,0.26228994115736326,2.6980823652266586,4.177333358996554,-1.6420112923998627,0.7595416428512403,-1.9969110305254822,0.002802622353711036,10.655748964418308,1.8633198216552784,6.178935155399547,14.458798502682042,1.263960414854898,2786.578,B0056,10
3.336353669510842,0.24914499682715635,2.699291592092144,4.178105672730461,-1.7046338232855287,0.7017682297133819,-1.9971248669228028,0.0032332126433805056,10.604398240583924,1.81377392051934,5.39439129102979,13.79068771013097,1.2589496187032136,2667.89,B0056,12
3.3009005971377725,0.24237182934522122,2.6902918098264004,4.169426750713255,-1.8247670015083761,0.5544256454128829,-1.997374519568108,0.0034146019954467703,10.747618198190096,2.1521255151516834,4.426819588312324,14.881216824496482,1.2806197690202599,2530.172,B0056,16
3.3051103949821674,0.23928273106341477,2.6937716432028966,4.178499777464705,-1.8506548604930126,0.514425213101953,-1.9974455810197207,0.0059064642800569726,10.642275000961929,1.9919595268399712,5.312147533516523,14.283153326557814,1.2572786868607095,2446.062,B0056,18
3.367107139335169,0.2555736823307046,2.6912557599593363,4.178690194193401,-1.6314150295742418,0.7681830914488058,-1.997549921598698,0.0010713774774085663,10.449432487805073,1.7230574349112924,5.6515867328868215,13.246258812265461,1.2226260041048898,2713.25,B0056,20
3.350670766767032,0.2635951982627007,2.6988155601873713,4.178597106977031,-1.6616088416098966,0.742437195667316,-1.9978221218978043,0.002705670324145628,10.535109718676143,2.285451078198176,5.220334657606481,14.784638313108044,1.2292772249257495,2676.578,B0056,22
3.316178080747263,0.2403547020050779,2.698364593875605,4.179016949083667,-1.8455069420958794,0.5230488504861671,-1.9994834284107947,0.0038419532959405828,10.596589405147554,1.9205156879491034,5.570469230692195,13.967206000860527,1.2275780135689456,2394.734,B0056,24
3.3637533511944144,0.2621986512278043,2.690491235069901,4.170255325585353,-1.6426461298564279,0.7587893996338476,-1.9966769679348086,0.0031136212733109377,10.518875176620943,1.780721270309553,6.084434485536904,14.101837412639979,1.2133872888296768,2673.0,B0056,28
3.3457364832275633,0.2619990062763345,2.6953260271003012,4.1791853671260935,-1.6956317121625684,0.7105868479547959,-1.9987446420077772,0.0034177533469387255,10.55326910161315,2.094964464621407,4.921795521823371,15.014735099158155,1.230223614493081,2619.578,B0056,30
3.373106355519255,0.26224660712031783,2.6910057831221796,4.179445713445421,-1.6346840292281264,0.7656396779079818,-1.9966704026697317,0.0022451805638626404,10.414707663905276,1.7548037383881836,6.116609695035815,13.814334631047263,1.1927530108462678,2640.016,B0056,32
3.3697897239570302,0.2660452864601704,2.6980104623652483,4.1797547856645245,-1.6381228999586526,0.7626629542136719,-1.9977703823836157,0.003265384293219798,10.394183210718758,1.8912508974912896,6.316690675392846,14.167557089207039,1.1867106635987799,2621.187,B0056,34
3.362330412062295,0.27059610268872,2.6918100210263542,4.179854576648961,-1.6445053548128659,0.757578857248843,-1.9965481247661316,0.003058827895983811,10.441904510807989,2.100037511719366,6.052444172595308,14.498480751440637,1.1914875140242167,2616.453,B0056,36
3.3440747440292173,0.2623622446965389,2.6994455277907243,4.171853041375375,-1.7073520267726885,0.6988152714745359,-1.9978026678137102,0.0037009288855311237,10.556505695788386,2.2563723849095036,4.304297219399819,14.957470899011563,1.214178606017816,2565.109,B0056,40
3.344993026252808,0.26278558498298,2.6974370448855804,4.179639783717689,-1.7217523886019717,0.6841230129983644,-1.9976555316387106,0.0031589619453270775,10.536326582207261,2.165241962638171,5.2130809352754035,15.001521036754518,1.2094387558721402,2532.531,B0056,42
3.350361911675404,0.26454898419391637,2.687185471488668,4.180054992180052,-1.704181930358103,0.7021493570194728,-1.9970386663902506,0.004127489510337556,10.495199596430949,1.954395829206111,5.597688862446929,14.338173356663557,1.207072299940321,2556.593,B0056,44
3.37818787285201,0.2626816076229987,2.687470388534462,4.174069945070663,-1.6317327720996542,0.7676398617012635,-1.9977714431306908,0.0015311077226198234,10.301909086360435,1.746003799847931,6.078427429770419,13.436612124692124,1.162961249391913,2577.891,B0056,46
