voltage_mean,voltage_std,voltage_min,voltage_max,current_mean,current_std,current_min,current_max,temperature_mean,temperature_std,temperature_min,temperature_max,capacity,duration,battery_id,cycle_index
3.400080836543819,0.2770427667121989,1.9182683747066012,4.196965327364252,-1.0680263652396946,1.7763814850769495,-4.027931217882849,0.00362245138600783,33.13281956573637,4.252813417845759,26.503791065076168,41.81748104839704,1.847011162956716,6515.422000000006,B0025,3
3.4067357604110753,0.27482526968832,1.8939610306669548,4.202556431495687,-1.0683949803553137,1.7765241714085083,-4.0283470601196845,0.0038947878766607863,32.848310333012144,4.227032855667029,26.21789049788759,41.504410609595574,1.8485654344528386,6516.219,B0025,5
3.407792325190085,0.2776126923183023,1.82462740970999,4.202713117217314,-1.071886802134967,1.7781365588101776,-4.028306841028089,0.0037637098566710753,33.07297579198606,4.172239333070495,26.419675926917517,41.670776193570134,1.847111177186175,6489.5,B0025,7
3.425685226676254,0.2643698606546062,1.9612044915457982,4.203084581094102,-1.069881568315977,1.7773710921137398,-4.028897912512196,0.005409341565185887,33.12836651135456,4.123497492788356,26.557301540486087,41.58349706133725,1.8489837601535537,6471.25,B0025,9
3.4102415310941074,0.27761430696201045,1.7869386268841287,4.200058863569411,-1.0696478002906964,1.7767162002546446,-4.029600870864891,0.0032108902176176297,33.20066590827124,4.135096500982315,26.61720163533676,41.82908827830225,1.8370120718560439,6466.672,B0025,11
3.395651158058303,0.2731767510788664,1.9399607811955055,4.178122904439056,-1.0609975004031984,1.7725897109099185,-4.02823190197934,0.0031691595779807236,32.8030291471027,4.080767718834413,26.38695918330851,41.15307253815554,1.817549211247137,6410.672,B0025,15
3.3987545550856617,0.28379817097986154,1.7632585904014149,4.198227921922519,-1.0700556397664167,1.776994428725522,-4.0284426372332245,0.011942320812140217,32.70663040910488,3.9421248621432103,26.182583925840603,41.167510218490015,1.839863822522073,6474.156,B0025,19
3.4107861698937034,0.2790689138261572,1.7411634552856725,4.201052747751877,-1.0673189298080559,1.7754012746009722,-4.028591260100669,0.004251121425607281,32.88774741633189,4.0431875407764135,26.57839299781365,41.40744159178738,1.8430595619731431,6460.75,B0025,22
3.4362212866947472,0.2571119653949873,1.990361763373611,4.2014816169511375,-1.0619524466901569,1.7732254636817137,-4.028787836120025,0.004995226754526997,32.85054388832057,3.9719930270471355,26.516178483949197,41.089112912518665,1.8401871729536057,6448.907,B0025,24
3.429899192703782,0.2639601646633932,1.8524105657072532,4.201461223125712,-1.0617949104462787,1.7728854382333332,-4.029715142311533,0.00923119912736286,33.21344988692114,3.961104382196395,26.776145101766126,41.56081694228564,1.8281265632888257,6447.125,B0025,26
3.4061977189259807,0.2743031254537046,1.7970500760271888,4.190430872833885,-1.0616392954595641,1.7726576585206468,-4.027391825734414,0.004483366830661881,32.54793058844526,4.088404871300384,26.14548341054868,41.027186904575295,1.8253563336445804,6431.219,B0025,30
3.431364532702854,0.2606260247324691,1.9099130781506344,4.197641122625931,-1.0590758191027096,1.7715544694180327,-4.027595208325832,0.004890389760649614,32.95568065114475,3.9817315714346453,26.576468758844456,41.20659187421087,1.8214180552626154,6442.203,B0025,34
3.437199999112006,0.25868037282669615,1.9344488971472638,4.200877212432817,-1.0596169539874956,1.7718670343332463,-4.028474225036271,0.008092210324098516,33.31259035127085,3.9373132828377226,26.983382387627444,41.458124206642374,1.830315627968932,6427.079,B0025,36
3.4349851634526334,0.2626981593999096,1.8425883947903754,4.20189282071032,-1.0597552847363263,1.7717148438855492,-4.029721928809883,0.03046127232114153,33.27639301328207,3.9409282147039355,26.96989321715805,41.50830652935,1.8175491643824844,6417.156,B0025,38
